,0
procedure_9672,0.0
procedure_966,0.0
procedure_8952,0.0
procedure_8938,0.0
procedure_8872,0.0
procedure_8856,0.0
procedure_8848,0.0
procedure_8744,0.0
procedure_7569,0.0
procedure_741,0.0
procedure_734,0.0
procedure_5491,0.0
procedure_5185,0.0
drug_timolol_maleate_0.5%,0.0
drug_thiamine,0.0
drug_tetanus-diphtox-acellular_pertuss_(adacel),0.0
drug_tacrolimus_suspension,0.0
drug_phenytoin_sodium_extended,0.0
drug_phenytoin_patch_for_allergy_testing,0.0
drug_phenobarbital_alcohol_withdrawal_dose_taper_(days_2-7),0.0
drug_phenobarbital_-_icu_alcohol_withdrawal_(initial_load_/_rescue_dose),0.0
drug_pantoprazole,0.0
drug_oxytocin,0.0
drug_oxymetazoline,0.0
drug_oxycodone_liquid,0.0
drug_dextrose_10%_in_water_(d10w),0.0
drug_oxycodone_(immediate_release),0.0
drug_oxycodone-acetaminophen_elixir,0.0
drug_oxycodone-acetaminophen,0.0
drug_oxybutynin,0.0
drug_oseltamivir,0.0
drug_ondansetron_odt,0.0
drug_ondansetron,0.0
drug_olanzapine,0.0
drug_ns_(mini_bag_plus),0.0
drug_nifedipine_cr,0.0
drug_nicotine_patch,0.0
drug_neutra-phos,0.0
drug_nephrocaps,0.0
drug_neomycin-polymyxin-bacitracin,0.0
drug_naloxone,0.0
drug_mycophenolate_mofetil,0.0
drug_mupirocin_ointment_2%,0.0
drug_mupirocin_nasal_ointment_2%,0.0
drug_multivitamin_iv,0.0
drug_moviprep,0.0
drug_piperacillin-tazobactam,0.0
drug_montelukast_sodium,0.0
drug_piperacillin-tazobactam_na,0.0
drug_polyethylene_glycol,0.0
drug_tacrolimus,0.0
drug_syringe,0.0
drug_spironolactone,0.0
drug_sodium_polystyrene_sulfonate,0.0
drug_sodium_phosphate,0.0
drug_sodium_chloride_nasal,0.0
drug_sodium_chloride_3%_inhalation_soln,0.0
drug_sodium_chloride,0.0
drug_sodium_bicarbonate,0.0
drug_simethicone,0.0
drug_sertraline,0.0
drug_senna,0.0
drug_sarna_lotion,0.0
drug_rivaroxaban,0.0
drug_risperidone,0.0
drug_rifaximin,0.0
drug_readi-cat_2_(barium_sulfate_2%_suspension),0.0
drug_ranitidine,0.0
drug_psyllium_wafer,0.0
drug_propranolol,0.0
drug_prenatal_vitamins,0.0
drug_prednisolone_acetate_1%_ophth._susp.,0.0
drug_pravastatin,0.0
drug_potassium_phosphate,0.0
drug_potassium_citrate,0.0
drug_potassium_chloride,0.0
drug_potassium_chl_40_meq_/_1000_ml_ns,0.0
drug_potassium_chl_20_meq_/_1000_ml_ns,0.0
drug_potassium_chl_20_meq_/_1000_ml_d5ns,0.0
drug_pneumococcal_23-valent_polysaccharide_vaccine,0.0
drug_dexmedetomidine,0.0
los_hours,0.0
drug_diazepam_-_ciwa_protocol,0.0
lab_ceph-ic,0.0
lab_chloride,0.0
lab_pt,0.0
"lab_protein,_total",0.0
lab_protein,0.0
"lab_chloride,_urine",0.0
"lab_cholesterol,_hdl",0.0
lab_promyelocytes,0.0
"lab_cholesterol,_ldl,_calculated",0.0
"lab_potassium,_whole_blood",0.0
"lab_cholesterol,_total",0.0
lab_cholesterol_ratio_(total/hdl),0.0
lab_cortisol,0.0
lab_cov8mc,0.0
lab_po2,0.0
"lab_phosphate,_urine",0.0
"lab_creatine_kinase,_mb_isoenzyme",0.0
lab_phenytoin,0.0
lab_creatine_kinase_(ck),0.0
lab_peep,0.0
"lab_creatinine,_urine",0.0
"lab_creatinine,_whole_blood",0.0
lab_parathyroid_hormone,0.0
lab_rapamycin,0.0
lab_rbc,0.0
"lab_rbc,_ascites",0.0
"lab_rbc,_csf",0.0
"lab_total_nucleated_cells,_csf",0.0
"lab_total_nucleated_cells,_ascites",0.0
lab_tidal_volume,0.0
"lab_bilirubin,_direct",0.0
lab_tacrofk,0.0
lab_stx6,0.0
lab_stx5,0.0
lab_stx4,0.0
"lab_bilirubin,_indirect",0.0
lab_stx3,0.0
lab_c3,0.0
lab_cyclosporin,0.0
"lab_sodium,_whole_blood",0.0
lab_c4,0.0
"lab_calculated_bicarbonate,_whole_blood",0.0
lab_sodium,0.0
lab_sedimentation_rate,0.0
"lab_reticulocyte_count,_automated",0.0
"lab_reticulocyte_count,_absolute",0.0
lab_required_o2,0.0
lab_red_blood_cells,0.0
lab_rdw-sd,0.0
lab_calculated_total_co2,0.0
lab_carcinoembyronic_antigen_(cea),0.0
"lab_sodium,_urine",0.0
drug_dexamethasone,0.0
lab_other,0.0
"lab_osmolality,_urine",0.0
lab_folate,0.0
lab_l,0.0
lab_ketone,0.0
"lab_iron_binding_capacity,_total",0.0
lab_iron,0.0
lab_free_kappa,0.0
lab_immunoglobulin_m,0.0
lab_immunoglobulin_g,0.0
lab_immunoglobulin_a,0.0
lab_free_kappa/free_lambda_ratio,0.0
lab_free_lambda,0.0
"lab_lactate_dehydrogenase,_ascites",0.0
lab_i,0.0
lab_hpe7,0.0
lab_gentamicin,0.0
lab_hpe2,0.0
lab_hpe1,0.0
lab_globulin,0.0
"lab_glucose,_ascites",0.0
"lab_glucose,_csf",0.0
lab_granular_casts,0.0
lab_hemoglobin,0.0
"lab_hematocrit,_calculated",0.0
lab_hematocrit,0.0
lab_hyaline_casts,0.0
lab_haptoglobin,0.0
"lab_lactate_dehydrogenase,_pleural",0.0
lab_ferritin,0.0
lab_d-dimer,0.0
lab_e_gene_ct,0.0
lab_o2_flow,0.0
lab_nucleated_red_cells,0.0
lab_ntprobnp,0.0
lab_e_gene_endpt,0.0
lab_n2_gene_endpt,0.0
lab_n2_gene_ct,0.0
lab_monocytes,0.0
lab_methotrexate,0.0
lab_mesothelial_cells,0.0
"lab_fibrinogen,_functional",0.0
lab_mesothelial_cell,0.0
lab_mchc,0.0
lab_mch,0.0
lab_eag,0.0
lab_macrophages,0.0
lab_macrophage,0.0
lab_lymphs,0.0
lab_lithium,0.0
lab_lipase,0.0
lab_length_of_urine_collection,0.0
lab_estimated_gfr_(ckd-_epi_refit),0.0
lab_ethanol,0.0
lab_mcv,0.0
"lab_total_nucleated_cells,_pleural",0.0
lab_bands,0.0
lab_atypical_lymphocytes,0.0
drug_cepacol_(menthol),0.0
drug_ceftriaxone,0.0
result_value_y,0.0
drug_cefepime,0.0
drug_cefazolin,0.0
vital_mean_respiratory_rate,0.0
drug_carbidopa-levodopa_(25-100),0.0
vital_mean_spo2,0.0
drug_calcium_gluconate,0.0
drug_calcium_carbonate,0.0
drug_calcitriol,0.0
drug_cepacol_(sore_throat_lozenge),0.0
drug_buspirone,0.0
drug_bumetanide,0.0
drug_brimonidine,0.0
drug_bisacodyl,0.0
vital_mean_temperature_f,0.0
drug_baclofen,0.0
drug_azithromycin,0.0
drug_atropine_sulfate,0.0
drug_atovaquone_suspension,0.0
drug_atenolol,0.0
drug_aspirin_ec,0.0
drug_aspirin,0.0
drug_bupropion_(sustained_release),0.0
drug_cepastat_(phenol)_lozenge,0.0
drug_cephalexin,0.0
drug_cetirizine,0.0
drug_dermoplast_spray,0.0
gender_female,0.0
drug_d5w,0.0
meanbp_systolic,0.0
meanbp_diastolic,0.0
drug_d5_1/2ns,0.0
drug_d10w,0.0
drug_cyclosporine_(neoral)_modified,0.0
drug_cyclophosphamide,0.0
drug_cyclobenzaprine,0.0
drug_cyanocobalamin,0.0
drug_codeine_sulfate,0.0
maxbp_systolic,0.0
drug_clopidogrel,0.0
drug_clonidine,0.0
drug_clonazepam,0.0
drug_clindamycin,0.0
drug_citalopram,0.0
maxbp_diastolic,0.0
drug_cinacalcet,0.0
drug_cholestyramine,0.0
drug_chlorthalidone,0.0
minbp_systolic,0.0
minbp_diastolic,0.0
result_value_x,0.0
drug_artificial_tears_preserv._free,0.0
"lab_total_protein,_ascites",0.0
vital_max_heart_rate,0.0
drug_anti-thymocyte_globulin_(rabbit),0.0
lab_alanine_aminotransferase_(alt),0.0
lab_utx7,0.0
lab_utx6,0.0
lab_utx4,0.0
lab_utx3,0.0
lab_utx2,0.0
lab_utx1,0.0
lab_urobilinogen,0.0
"lab_albumin,_pleural",0.0
lab_alpha-fetoprotein,0.0
lab_urine_volume,0.0
drug_artificial_tear_ointment,0.0
lab_uric_acid,0.0
lab_alveolar-arterial_gradient,0.0
lab_ammonia,0.0
lab_amylase,0.0
lab_triiodothyronine_(t3),0.0
"lab_amylase,_ascites",0.0
lab_transitional_epithelial_cells,0.0
lab_arch-1,0.0
lab_transferrin,0.0
"lab_total_protein,_urine",0.0
"lab_total_protein,_pleural",0.0
lab_asparate_aminotransferase_(ast),0.0
"lab_urea_nitrogen,_urine",0.0
lab_vitamin_b12,0.0
lab_vancomycin,0.0
lab_absolute_neutrophil_count,0.0
vital_max_respiratory_rate,0.0
drug_alteplase_(catheter_clearance),0.0
drug_alprazolam,0.0
drug_albuterol_inhaler,0.0
vital_max_spo2,0.0
drug_albuterol-ipratropium,0.0
drug_albumin_5%_(25g_/_500ml),0.0
drug_albumin_5%_(12.5g_/_250ml),0.0
lab_%_hemoglobin_a1c,0.0
drug_acyclovir,0.0
lab_wbc,0.0
lab_24_hr_creatinine,0.0
drug_acetylcysteine_20%,0.0
drug_acetaminophen-caff-butalbital,0.0
drug_5%_dextrose_(excel_bag),0.0
lab_25-oh_vitamin_d,0.0
lab_absolute_basophil_count,0.0
lab_absolute_eosinophil_count,0.0
drug_1/2_ns,0.0
drug_0.9%_sodium_chloride,0.0
drug_0.9%_nacl_(excel/viaflo_bag),0.0
lab_absolute_monocyte_count,0.0
drug_acetaminophen_(liquid),0.0
lab_h,0.0
drug_phytonadione,4.0629450819629207e-05
"lab_albumin,_ascites",0.0006317878642912245
lab_protein/creatinine_ratio,0.0010256260472502963
"lab_thyroxine_(t4),_free",0.001794407864981569
drug_dexamethasone_sod_phos,0.0020293510539565306
lab_cov8ic,0.002455162780371176
lab_epithelial_cells,0.002476048867063973
"lab_cholesterol,_pleural",0.004211304764871131
drug_ciprofloxacin_iv,0.0045051123601380985
lab_potassium,0.004616346427904218
drug_valproate_sodium,0.005385881601605753
drug_norepinephrine,0.005825016927476535
drug_ipratropium_bromide_neb,0.006008281436098887
drug_lacosamide,0.006905986751308676
procedure_0W9G3ZX,0.007220876698579608
admission_location_INFORMATION NOT AVAILABLE,0.007949692927119513
procedure_0040,0.00806257420426386
lab_heparin,0.008347831634515714
drug_d5lr,0.009295832580380728
lab_thyroxine_(t4),0.009359887692878145
drug_chlorothiazide_sodium,0.009781553318447064
lab_ck-mb_index,0.00979999547346932
lab_treponema_pallidum_(syphilis)_value,0.010289705282168694
drug_nystatin_oral_suspension,0.011886958680923982
drug_amiodarone,0.012129335772087949
lab_immature_granulocytes,0.012304776257639302
lab_valproic_acid,0.012394424149842683
drug_ns,0.013002565507791716
lab_other_cells,0.013672208760844516
drug_chlorhexidine_gluconate_0.12%_oral_rinse,0.013900574642912718
"lab_rbc,_pleural",0.014505971504912877
drug_caphosol,0.014587509799671888
"lab_total_protein,_csf",0.014985840678823055
"lab_glucose,_pleural",0.01654265442024636
drug_midodrine,0.016627421763116924
drug_heparin_flush_(100_units/ml),0.01684696384261918
drug_d5ns,0.016921362600722138
procedure_3E0G76Z,0.01828066687510789
lab_utx5,0.018707216358415976
drug_ceftazidime,0.01922672795731232
drug_nicardipine_iv,0.019735227819876366
lab_oxygen,0.021266528467370323
procedure_3893,0.02265746619775272
lab_free_calcium,0.023002308874047153
lab_neutrophils,0.023311327709201288
drug_fludrocortisone_acetate,0.023417066493574983
lab_troponin_t,0.0242396694488777
drug_daptomycin,0.024307037014965328
drug_methadone,0.025139445879206395
procedure_5A1945Z,0.026174044405155587
"lab_osmolality,_measured",0.026796250754002555
drug_morphine_sr_(ms_contin),0.02958365043383575
drug_phenylephrine,0.030795544467877387
drug_propofol,0.031717138843391994
vital_max_temperature_f,0.03226811851163314
drug_benzonatate,0.03782807469966055
drug_albumin_25%_(12.5g_/_50ml),0.03943479376941378
drug_famotidine,0.03953899678477221
lab_digoxin,0.04022341201510933
drug_oxycodone_sr_(oxycontin),0.04080500920573161
drug_prochlorperazine,0.04087839504039721
lab_hpe3,0.04161140277893094
lab_urea_nitrogen,0.04360256600201556
drug_methylprednisolone_sodium_succ,0.04508720249143128
procedure_009U3ZX,0.04531156901688115
lab_glucose,0.04575296115591868
drug_promethazine,0.05038778443318584
procedure_5A1955Z,0.050792180721218314
admission_type_URGENT,0.05113470669869159
lab_rdw,0.051257748251619606
"lab_bilirubin,_total",0.05136998849899637
lab_ph,0.052840694488930154
lab_ptt,0.056190079910207
drug_ipratropium-albuterol_neb,0.05971254011384033
drug_mannitol_20_%,0.06006579647891187
drug_dopamine,0.06130128034994319
lab_polys,0.06157206614640548
drug_lidocaine_5%_patch,0.062121536750859865
lab_lactate_dehydrogenase_(ld),0.06526235280686966
lab_phosphate,0.06545249553710723
vital_min_respiratory_rate,0.06793957752515749
lab_c-reactive_protein,0.06890043673104063
lab_blasts,0.06919709551554994
drug_albuterol_0.083%_neb_soln,0.07002613870816661
admission_location_CLINIC REFERRAL,0.0705071687539867
"lab_potassium,_urine",0.07216056823355978
lab_specific_gravity,0.07361661752973198
drug_sodium_chloride_0.9%,0.07656785228492452
procedure_9604,0.07843486884430263
drug_5%_dextrose,0.07851805526042341
drug_sodium_chloride_3%_(hypertonic),0.08304326825178718
drug_olanzapine_(disintegrating_tablet),0.08601892406265726
lab_magnesium,0.09567058049564514
drug_vancomycin,0.09676636831290077
drug_lidocaine_jelly_2%_(glydo),0.09709318860027855
procedure_0BH17EZ,0.10147195730298138
lab_alkaline_phosphatase,0.10565296874917292
drug_vasopressin,0.10578505770249357
procedure_9671,0.10684241858458621
lab_white_blood_cells,0.11558666307102923
drug_sodium_chloride_0.9%__flush,0.11684073419776965
admission_location_TRANSFER FROM HOSPITAL,0.15584046249276487
drug_lorazepam,0.1728285680304034
lab_inr(pt),0.18497839792752865
insurance_Other,0.20663854491567446
lab_pco2,0.2093084284654548
drug_acetaminophen_iv,0.21381146018235359
admission_location_TRANSFER FROM SKILLED NURSING FACILITY,0.21601604684609124
lab_anion_gap,0.24101048058805885
lab_lactate,0.24190359690338625
admission_type_EW EMER.,0.2494527948385484
vital_mean_heart_rate,0.2797141587874411
drug_scopolamine_patch,0.2853805441769212
drug_morphine_sulfate,0.39822544684711114
anchor_age,0.9208190836113169
